fecha,mes,anio,servicio,tipo_pago,afluencia
2022-03-01,Marzo,2022,S/Metro,Gratuidad,16876
2022-03-02,Marzo,2022,S/Metro,Boleto,48671
2022-03-02,Marzo,2022,S/Metro,Prepago,1902
2022-03-02,Marzo,2022,S/Metro,Gratuidad,16852
2022-03-03,Marzo,2022,S/Metro,Boleto,47472
2022-03-03,Marzo,2022,S/Metro,Prepago,1886
2022-03-03,Marzo,2022,S/Metro,Gratuidad,16435
2022-03-04,Marzo,2022,S/Metro,Boleto,46778
2022-03-04,Marzo,2022,S/Metro,Prepago,1926
2022-03-04,Marzo,2022,S/Metro,Gratuidad,16198
2022-03-05,Marzo,2022,S/Metro,Boleto,37109
2022-03-05,Marzo,2022,S/Metro,Prepago,1172
2022-03-05,Marzo,2022,S/Metro,Gratuidad,12850
2022-03-06,Marzo,2022,S/Metro,Boleto,26429
2022-03-06,Marzo,2022,S/Metro,Prepago,1018
2022-03-06,Marzo,2022,S/Metro,Gratuidad,9152
2022-03-07,Marzo,2022,S/Metro,Boleto,52327
2022-03-07,Marzo,2022,S/Metro,Prepago,2020
2022-03-07,Marzo,2022,S/Metro,Gratuidad,18119
2022-03-08,Marzo,2022,S/Metro,Boleto,50291
2022-03-08,Marzo,2022,S/Metro,Prepago,1920
2022-03-08,Marzo,2022,S/Metro,Gratuidad,17414
2022-03-09,Marzo,2022,S/Metro,Boleto,49461
2022-03-09,Marzo,2022,S/Metro,Prepago,2157
2022-03-09,Marzo,2022,S/Metro,Gratuidad,17126
2022-03-10,Marzo,2022,S/Metro,Boleto,47444
2022-03-10,Marzo,2022,S/Metro,Prepago,2033
2022-03-10,Marzo,2022,S/Metro,Gratuidad,16430
2022-03-11,Marzo,2022,S/Metro,Boleto,51458
2022-03-11,Marzo,2022,S/Metro,Prepago,2051
2022-03-11,Marzo,2022,S/Metro,Gratuidad,17821
2022-03-12,Marzo,2022,S/Metro,Boleto,38532
2022-03-12,Marzo,2022,S/Metro,Prepago,1055
2022-03-12,Marzo,2022,S/Metro,Gratuidad,13343
2022-03-13,Marzo,2022,S/Metro,Boleto,25986
2022-03-13,Marzo,2022,S/Metro,Prepago,817
2022-03-13,Marzo,2022,S/Metro,Gratuidad,9000
2022-03-14,Marzo,2022,S/Metro,Boleto,50277
2022-03-14,Marzo,2022,S/Metro,Prepago,1848
2022-03-14,Marzo,2022,S/Metro,Gratuidad,17411
2022-03-15,Marzo,2022,S/Metro,Boleto,48038
2022-03-15,Marzo,2022,S/Metro,Prepago,1686
2022-03-15,Marzo,2022,S/Metro,Gratuidad,16633
2022-03-16,Marzo,2022,S/Metro,Boleto,50239
2022-03-16,Marzo,2022,S/Metro,Prepago,1942
2022-03-16,Marzo,2022,S/Metro,Gratuidad,17396
2022-03-17,Marzo,2022,S/Metro,Boleto,48950
2022-03-17,Marzo,2022,S/Metro,Prepago,1775
2022-03-17,Marzo,2022,S/Metro,Gratuidad,16950
2022-03-18,Marzo,2022,S/Metro,Boleto,49411
2022-03-18,Marzo,2022,S/Metro,Prepago,1814
2022-03-18,Marzo,2022,S/Metro,Gratuidad,17110
2022-03-19,Marzo,2022,S/Metro,Boleto,35689
2022-03-19,Marzo,2022,S/Metro,Prepago,906
2022-03-19,Marzo,2022,S/Metro,Gratuidad,12358
2022-03-20,Marzo,2022,S/Metro,Boleto,22998
2022-03-20,Marzo,2022,S/Metro,Prepago,667
2022-03-20,Marzo,2022,S/Metro,Gratuidad,7964
2022-03-21,Marzo,2022,S/Metro,Boleto,27545
2022-03-21,Marzo,2022,S/Metro,Prepago,814
2022-03-21,Marzo,2022,S/Metro,Gratuidad,9539
2022-03-22,Marzo,2022,S/Metro,Boleto,48053
2022-03-22,Marzo,2022,S/Metro,Prepago,1748
2022-03-22,Marzo,2022,S/Metro,Gratuidad,16642
2022-03-23,Marzo,2022,S/Metro,Boleto,46741
2022-03-23,Marzo,2022,S/Metro,Prepago,1901
2022-03-23,Marzo,2022,S/Metro,Gratuidad,16185
2022-03-24,Marzo,2022,S/Metro,Boleto,46162
2022-03-24,Marzo,2022,S/Metro,Prepago,1863
2022-03-24,Marzo,2022,S/Metro,Gratuidad,15985
2022-03-25,Marzo,2022,S/Metro,Boleto,46512
2022-03-25,Marzo,2022,S/Metro,Prepago,1941
2022-03-25,Marzo,2022,S/Metro,Gratuidad,16107
2022-03-26,Marzo,2022,S/Metro,Boleto,34049
2022-03-26,Marzo,2022,S/Metro,Prepago,983
2022-03-26,Marzo,2022,S/Metro,Gratuidad,11792
2022-03-27,Marzo,2022,S/Metro,Boleto,23987
2022-03-27,Marzo,2022,S/Metro,Prepago,782
2022-03-27,Marzo,2022,S/Metro,Gratuidad,8306
2022-03-28,Marzo,2022,S/Metro,Boleto,61409
2022-03-28,Marzo,2022,S/Metro,Prepago,1637
2022-03-28,Marzo,2022,S/Metro,Gratuidad,16892
2022-03-29,Marzo,2022,S/Metro,Boleto,44805
2022-03-29,Marzo,2022,S/Metro,Prepago,1623
2022-03-29,Marzo,2022,S/Metro,Gratuidad,15516
2022-03-30,Marzo,2022,S/Metro,Boleto,48495
2022-03-30,Marzo,2022,S/Metro,Prepago,1714
2022-03-30,Marzo,2022,S/Metro,Gratuidad,16794
2022-03-31,Marzo,2022,S/Metro,Boleto,39436
2022-03-31,Marzo,2022,S/Metro,Prepago,1881
2022-03-31,Marzo,2022,S/Metro,Gratuidad,18028
2022-04-01,Abril,2022,S/Metro,Boleto,48266
2022-04-01,Abril,2022,S/Metro,Prepago,1859
2022-04-01,Abril,2022,S/Metro,Gratuidad,11181
2022-04-02,Abril,2022,S/Metro,Boleto,34258
2022-04-02,Abril,2022,S/Metro,Prepago,1043
2022-04-02,Abril,2022,S/Metro,Gratuidad,7935
2022-04-03,Abril,2022,S/Metro,Boleto,23851
2022-04-03,Abril,2022,S/Metro,Prepago,742
2022-04-03,Abril,2022,S/Metro,Gratuidad,5523
2022-04-04,Abril,2022,S/Metro,Boleto,48791
2022-04-04,Abril,2022,S/Metro,Prepago,1196
2022-04-04,Abril,2022,S/Metro,Gratuidad,11302
2022-04-05,Abril,2022,S/Metro,Boleto,47201
2022-04-05,Abril,2022,S/Metro,Prepago,1305
2022-04-05,Abril,2022,S/Metro,Gratuidad,10934
2022-04-06,Abril,2022,S/Metro,Boleto,48994
2022-04-06,Abril,2022,S/Metro,Prepago,1643
2022-04-06,Abril,2022,S/Metro,Gratuidad,11351
2022-04-07,Abril,2022,S/Metro,Boleto,47400
2022-04-07,Abril,2022,S/Metro,Prepago,1191
2022-04-07,Abril,2022,S/Metro,Gratuidad,11006
2022-04-08,Abril,2022,S/Metro,Boleto,46336
2022-04-08,Abril,2022,S/Metro,Prepago,1124
2022-04-08,Abril,2022,S/Metro,Gratuidad,10766
2022-04-09,Abril,2022,S/Metro,Boleto,32757
2022-04-09,Abril,2022,S/Metro,Prepago,635
2022-04-09,Abril,2022,S/Metro,Gratuidad,7592
2022-04-10,Abril,2022,S/Metro,Boleto,21413
2022-04-10,Abril,2022,S/Metro,Prepago,529
2022-04-10,Abril,2022,S/Metro,Gratuidad,4971
2022-04-11,Abril,2022,S/Metro,Boleto,40973
2022-04-11,Abril,2022,S/Metro,Prepago,914
2022-04-11,Abril,2022,S/Metro,Gratuidad,9532
2022-04-12,Abril,2022,S/Metro,Boleto,42884
2022-04-12,Abril,2022,S/Metro,Prepago,680
2022-04-12,Abril,2022,S/Metro,Gratuidad,9986
2022-04-13,Abril,2022,S/Metro,Boleto,41558
2022-04-13,Abril,2022,S/Metro,Prepago,899
2022-04-13,Abril,2022,S/Metro,Gratuidad,9686
2022-04-14,Abril,2022,S/Metro,Boleto,29352
2022-04-14,Abril,2022,S/Metro,Prepago,460
2022-04-14,Abril,2022,S/Metro,Gratuidad,6833
2022-04-15,Abril,2022,S/Metro,Boleto,23045
2022-04-15,Abril,2022,S/Metro,Prepago,312
2022-04-15,Abril,2022,S/Metro,Gratuidad,5348
2022-04-16,Abril,2022,S/Metro,Boleto,25966
2022-04-16,Abril,2022,S/Metro,Prepago,429
2022-04-16,Abril,2022,S/Metro,Gratuidad,6012
2022-04-17,Abril,2022,S/Metro,Boleto,20647
2022-04-17,Abril,2022,S/Metro,Prepago,313
2022-04-17,Abril,2022,S/Metro,Gratuidad,4783
2022-04-18,Abril,2022,S/Metro,Boleto,40434
2022-04-18,Abril,2022,S/Metro,Prepago,646
2022-04-18,Abril,2022,S/Metro,Gratuidad,9366
2022-04-19,Abril,2022,S/Metro,Boleto,43937
2022-04-19,Abril,2022,S/Metro,Prepago,734
2022-04-19,Abril,2022,S/Metro,Gratuidad,10177
2022-04-20,Abril,2022,S/Metro,Boleto,44678
2022-04-20,Abril,2022,S/Metro,Prepago,683
2022-04-20,Abril,2022,S/Metro,Gratuidad,10350
2022-04-21,Abril,2022,S/Metro,Boleto,40668
2022-04-21,Abril,2022,S/Metro,Prepago,1190
2022-04-21,Abril,2022,S/Metro,Gratuidad,9431
2022-04-22,Abril,2022,S/Metro,Boleto,40379
2022-04-22,Abril,2022,S/Metro,Prepago,623
2022-04-22,Abril,2022,S/Metro,Gratuidad,9355
2022-04-23,Abril,2022,S/Metro,Boleto,35315
2022-04-23,Abril,2022,S/Metro,Prepago,210
2022-04-23,Abril,2022,S/Metro,Gratuidad,8181
2022-04-24,Abril,2022,S/Metro,Boleto,24534
2022-04-24,Abril,2022,S/Metro,Prepago,149
2022-04-24,Abril,2022,S/Metro,Gratuidad,5688
2022-04-25,Abril,2022,S/Metro,Boleto,45234
2022-04-25,Abril,2022,S/Metro,Prepago,713
2022-04-25,Abril,2022,S/Metro,Gratuidad,10490
2022-04-26,Abril,2022,S/Metro,Boleto,46210
2022-04-26,Abril,2022,S/Metro,Prepago,890
2022-04-26,Abril,2022,S/Metro,Gratuidad,10730
2022-04-27,Abril,2022,S/Metro,Boleto,45172
2022-04-27,Abril,2022,S/Metro,Prepago,673
2022-04-27,Abril,2022,S/Metro,Gratuidad,10471
2022-04-28,Abril,2022,S/Metro,Boleto,47403
2022-04-28,Abril,2022,S/Metro,Prepago,582
2022-04-28,Abril,2022,S/Metro,Gratuidad,10991
2022-04-29,Abril,2022,S/Metro,Boleto,47857
2022-04-29,Abril,2022,S/Metro,Prepago,891
2022-04-29,Abril,2022,S/Metro,Gratuidad,11093
2022-04-30,Abril,2022,S/Metro,Boleto,36839
2022-04-30,Abril,2022,S/Metro,Prepago,217
2022-04-30,Abril,2022,S/Metro,Gratuidad,8536
2022-05-01,Mayo,2022,Sevicios Temporales,Boleto,3589
2022-05-01,Mayo,2022,Sevicios Temporales,Prepago,96
2022-05-01,Mayo,2022,Sevicios Temporales,Gratuidad,933
2022-05-02,Mayo,2022,Sevicios Temporales,Boleto,10029
2022-05-02,Mayo,2022,Sevicios Temporales,Prepago,443
2022-05-02,Mayo,2022,Sevicios Temporales,Gratuidad,2609
2022-05-03,Mayo,2022,Sevicios Temporales,Boleto,9577
2022-05-03,Mayo,2022,Sevicios Temporales,Prepago,301
2022-05-03,Mayo,2022,Sevicios Temporales,Gratuidad,2489
2022-05-04,Mayo,2022,Sevicios Temporales,Boleto,10680
2022-05-04,Mayo,2022,Sevicios Temporales,Prepago,369
2022-05-04,Mayo,2022,Sevicios Temporales,Gratuidad,2778
2022-05-05,Mayo,2022,Sevicios Temporales,Boleto,9624
2022-05-05,Mayo,2022,Sevicios Temporales,Prepago,339
2022-05-05,Mayo,2022,Sevicios Temporales,Gratuidad,2503
2022-05-06,Mayo,2022,Sevicios Temporales,Boleto,11489
2022-05-06,Mayo,2022,Sevicios Temporales,Prepago,296
2022-05-06,Mayo,2022,Sevicios Temporales,Gratuidad,2985
2022-05-07,Mayo,2022,Sevicios Temporales,Boleto,5984
2022-05-07,Mayo,2022,Sevicios Temporales,Prepago,66
2022-05-07,Mayo,2022,Sevicios Temporales,Gratuidad,1554
2022-05-08,Mayo,2022,Sevicios Temporales,Boleto,452
2022-05-08,Mayo,2022,Sevicios Temporales,Prepago,14
2022-05-08,Mayo,2022,Sevicios Temporales,Gratuidad,117
2022-05-09,Mayo,2022,Sevicios Temporales,Boleto,1477
2022-05-09,Mayo,2022,Sevicios Temporales,Prepago,21
2022-05-09,Mayo,2022,Sevicios Temporales,Gratuidad,383
2022-05-10,Mayo,2022,Sevicios Temporales,Boleto,1162
2022-05-10,Mayo,2022,Sevicios Temporales,Prepago,0
2022-05-10,Mayo,2022,Sevicios Temporales,Gratuidad,301
2022-05-11,Mayo,2022,Sevicios Temporales,Boleto,1067
2022-05-11,Mayo,2022,Sevicios Temporales,Prepago,9
2022-05-11,Mayo,2022,Sevicios Temporales,Gratuidad,277
2022-05-12,Mayo,2022,Sevicios Temporales,Boleto,1223
2022-05-12,Mayo,2022,Sevicios Temporales,Prepago,13
2022-05-12,Mayo,2022,Sevicios Temporales,Gratuidad,317
2022-05-13,Mayo,2022,Sevicios Temporales,Boleto,1409
2022-05-13,Mayo,2022,Sevicios Temporales,Prepago,19
2022-05-13,Mayo,2022,Sevicios Temporales,Gratuidad,366
2022-05-14,Mayo,2022,Sevicios Temporales,Boleto,1054
2022-05-14,Mayo,2022,Sevicios Temporales,Prepago,25
2022-05-14,Mayo,2022,Sevicios Temporales,Gratuidad,274
2022-05-15,Mayo,2022,Sevicios Temporales,Boleto,785
2022-05-15,Mayo,2022,Sevicios Temporales,Prepago,1
2022-05-15,Mayo,2022,Sevicios Temporales,Gratuidad,204
2022-05-16,Mayo,2022,Sevicios Temporales,Boleto,1125
2022-05-16,Mayo,2022,Sevicios Temporales,Prepago,11
2022-05-16,Mayo,2022,Sevicios Temporales,Gratuidad,292
2022-05-17,Mayo,2022,Sevicios Temporales,Boleto,1285
2022-05-17,Mayo,2022,Sevicios Temporales,Prepago,7
2022-05-17,Mayo,2022,Sevicios Temporales,Gratuidad,335
2022-05-18,Mayo,2022,Sevicios Temporales,Boleto,1347
2022-05-18,Mayo,2022,Sevicios Temporales,Prepago,21
2022-05-18,Mayo,2022,Sevicios Temporales,Gratuidad,350
2022-05-19,Mayo,2022,Sevicios Temporales,Boleto,1423
2022-05-19,Mayo,2022,Sevicios Temporales,Prepago,28
2022-05-19,Mayo,2022,Sevicios Temporales,Gratuidad,369
2022-05-20,Mayo,2022,Sevicios Temporales,Boleto,1364
2022-05-20,Mayo,2022,Sevicios Temporales,Prepago,25
2022-05-20,Mayo,2022,Sevicios Temporales,Gratuidad,354
2022-05-21,Mayo,2022,Sevicios Temporales,Boleto,991
2022-05-21,Mayo,2022,Sevicios Temporales,Prepago,31
2022-05-21,Mayo,2022,Sevicios Temporales,Gratuidad,257
2022-05-22,Mayo,2022,Sevicios Temporales,Boleto,712
2022-05-22,Mayo,2022,Sevicios Temporales,Prepago,6
2022-05-22,Mayo,2022,Sevicios Temporales,Gratuidad,185
2022-05-23,Mayo,2022,Sevicios Temporales,Boleto,1456
2022-05-23,Mayo,2022,Sevicios Temporales,Prepago,14
2022-05-23,Mayo,2022,Sevicios Temporales,Gratuidad,379
2022-05-24,Mayo,2022,Sevicios Temporales,Boleto,1572
2022-05-24,Mayo,2022,Sevicios Temporales,Prepago,25
2022-05-24,Mayo,2022,Sevicios Temporales,Gratuidad,409
2022-05-25,Mayo,2022,Sevicios Temporales,Boleto,1256
2022-05-25,Mayo,2022,Sevicios Temporales,Prepago,20
2022-05-25,Mayo,2022,Sevicios Temporales,Gratuidad,327
2022-05-26,Mayo,2022,Sevicios Temporales,Boleto,1075
2022-05-26,Mayo,2022,Sevicios Temporales,Prepago,19
2022-05-26,Mayo,2022,Sevicios Temporales,Gratuidad,279
2022-05-27,Mayo,2022,Sevicios Temporales,Boleto,1439
2022-05-27,Mayo,2022,Sevicios Temporales,Prepago,22
2022-05-27,Mayo,2022,Sevicios Temporales,Gratuidad,377
2022-05-28,Mayo,2022,Sevicios Temporales,Boleto,957
2022-05-28,Mayo,2022,Sevicios Temporales,Prepago,25
2022-05-28,Mayo,2022,Sevicios Temporales,Gratuidad,250
2022-05-29,Mayo,2022,Sevicios Temporales,Boleto,0
2022-05-29,Mayo,2022,Sevicios Temporales,Prepago,0
2022-05-29,Mayo,2022,Sevicios Temporales,Gratuidad,0
2022-05-30,Mayo,2022,Sevicios Temporales,Boleto,0
2022-05-30,Mayo,2022,Sevicios Temporales,Prepago,19
2022-05-30,Mayo,2022,Sevicios Temporales,Gratuidad,1
2022-05-31,Mayo,2022,Sevicios Temporales,Boleto,0
2022-05-31,Mayo,2022,Sevicios Temporales,Prepago,16
2022-05-31,Mayo,2022,Sevicios Temporales,Gratuidad,0
2022-05-01,Mayo,2022,Atenea,Boleto,2855
2022-05-01,Mayo,2022,Atenea,Prepago,0
2022-05-01,Mayo,2022,Atenea,Gratuidad,742
2022-05-02,Mayo,2022,Atenea,Boleto,14278
2022-05-02,Mayo,2022,Atenea,Prepago,17
2022-05-02,Mayo,2022,Atenea,Gratuidad,3707
2022-05-03,Mayo,2022,Atenea,Boleto,14410
2022-05-03,Mayo,2022,Atenea,Prepago,17
2022-05-03,Mayo,2022,Atenea,Gratuidad,3741
2022-05-04,Mayo,2022,Atenea,Boleto,14402
2022-05-04,Mayo,2022,Atenea,Prepago,32
2022-05-04,Mayo,2022,Atenea,Gratuidad,3742
2022-05-05,Mayo,2022,Atenea,Boleto,12476
2022-05-05,Mayo,2022,Atenea,Prepago,2
2022-05-05,Mayo,2022,Atenea,Gratuidad,3239
2022-05-06,Mayo,2022,Atenea,Boleto,15176
2022-05-06,Mayo,2022,Atenea,Prepago,30
2022-05-06,Mayo,2022,Atenea,Gratuidad,3942
2022-05-07,Mayo,2022,Atenea,Boleto,5302
2022-05-07,Mayo,2022,Atenea,Prepago,6
2022-05-07,Mayo,2022,Atenea,Gratuidad,1376
2022-05-08,Mayo,2022,Atenea,Boleto,2871
2022-05-08,Mayo,2022,Atenea,Prepago,0
2022-05-08,Mayo,2022,Atenea,Gratuidad,745
2022-05-09,Mayo,2022,Atenea,Boleto,16342
2022-05-09,Mayo,2022,Atenea,Prepago,13
2022-05-09,Mayo,2022,Atenea,Gratuidad,4245
2022-05-10,Mayo,2022,Atenea,Boleto,10553
2022-05-10,Mayo,2022,Atenea,Prepago,24
2022-05-10,Mayo,2022,Atenea,Gratuidad,2740
2022-05-11,Mayo,2022,Atenea,Boleto,10507
2022-05-11,Mayo,2022,Atenea,Prepago,0
2022-05-11,Mayo,2022,Atenea,Gratuidad,2727
2022-05-12,Mayo,2022,Atenea,Boleto,12205
2022-05-12,Mayo,2022,Atenea,Prepago,16
2022-05-12,Mayo,2022,Atenea,Gratuidad,3169
2022-05-13,Mayo,2022,Atenea,Boleto,13279
2022-05-13,Mayo,2022,Atenea,Prepago,15
2022-05-13,Mayo,2022,Atenea,Gratuidad,3447
2022-05-14,Mayo,2022,Atenea,Boleto,4490
2022-05-14,Mayo,2022,Atenea,Prepago,0
2022-05-14,Mayo,2022,Atenea,Gratuidad,1166
2022-05-15,Mayo,2022,Atenea,Boleto,2639
2022-05-15,Mayo,2022,Atenea,Prepago,0
2022-05-15,Mayo,2022,Atenea,Gratuidad,685
2022-05-16,Mayo,2022,Atenea,Boleto,11653
2022-05-16,Mayo,2022,Atenea,Prepago,42
2022-05-16,Mayo,2022,Atenea,Gratuidad,3025
2022-05-17,Mayo,2022,Atenea,Boleto,14415
2022-05-17,Mayo,2022,Atenea,Prepago,24
2022-05-17,Mayo,2022,Atenea,Gratuidad,3743
2022-05-18,Mayo,2022,Atenea,Boleto,12308
2022-05-18,Mayo,2022,Atenea,Prepago,3
2022-05-18,Mayo,2022,Atenea,Gratuidad,3195
2022-05-19,Mayo,2022,Atenea,Boleto,16032
2022-05-19,Mayo,2022,Atenea,Prepago,16
2022-05-19,Mayo,2022,Atenea,Gratuidad,4162
2022-05-20,Mayo,2022,Atenea,Boleto,14296
2022-05-20,Mayo,2022,Atenea,Prepago,1
2022-05-20,Mayo,2022,Atenea,Gratuidad,3711
2022-05-21,Mayo,2022,Atenea,Boleto,4916
2022-05-21,Mayo,2022,Atenea,Prepago,0
2022-05-21,Mayo,2022,Atenea,Gratuidad,1276
2022-05-22,Mayo,2022,Atenea,Boleto,3066
2022-05-22,Mayo,2022,Atenea,Prepago,0
2022-05-22,Mayo,2022,Atenea,Gratuidad,795
2022-05-23,Mayo,2022,Atenea,Boleto,14872
2022-05-23,Mayo,2022,Atenea,Prepago,4
2022-05-23,Mayo,2022,Atenea,Gratuidad,3861
2022-05-24,Mayo,2022,Atenea,Boleto,16389
2022-05-24,Mayo,2022,Atenea,Prepago,41
2022-05-24,Mayo,2022,Atenea,Gratuidad,4255
2022-05-25,Mayo,2022,Atenea,Boleto,15355
2022-05-25,Mayo,2022,Atenea,Prepago,14
2022-05-25,Mayo,2022,Atenea,Gratuidad,3989
2022-05-26,Mayo,2022,Atenea,Boleto,16248
2022-05-26,Mayo,2022,Atenea,Prepago,44
2022-05-26,Mayo,2022,Atenea,Gratuidad,4218
2022-05-27,Mayo,2022,Atenea,Boleto,15181
2022-05-27,Mayo,2022,Atenea,Prepago,69
2022-05-27,Mayo,2022,Atenea,Gratuidad,3944
2022-05-28,Mayo,2022,Atenea,Boleto,5109
2022-05-28,Mayo,2022,Atenea,Prepago,0
2022-05-28,Mayo,2022,Atenea,Gratuidad,1327
2022-05-29,Mayo,2022,Atenea,Boleto,3193
2022-05-29,Mayo,2022,Atenea,Prepago,0
2022-05-29,Mayo,2022,Atenea,Gratuidad,827
2022-05-30,Mayo,2022,Atenea,Boleto,16569
2022-05-30,Mayo,2022,Atenea,Prepago,71
2022-05-30,Mayo,2022,Atenea,Gratuidad,4302
2022-05-31,Mayo,2022,Atenea,Boleto,20564
2022-05-31,Mayo,2022,Atenea,Prepago,39
2022-05-31,Mayo,2022,Atenea,Gratuidad,5339
2022-05-01,Mayo,2022,Ecoatenea,Boleto,1168
2022-05-01,Mayo,2022,Ecoatenea,Prepago,0
2022-05-01,Mayo,2022,Ecoatenea,Gratuidad,303
2022-05-02,Mayo,2022,Ecoatenea,Boleto,861
2022-05-02,Mayo,2022,Ecoatenea,Prepago,0
2022-05-02,Mayo,2022,Ecoatenea,Gratuidad,224
2022-05-03,Mayo,2022,Ecoatenea,Boleto,1221
2022-05-03,Mayo,2022,Ecoatenea,Prepago,0
2022-05-03,Mayo,2022,Ecoatenea,Gratuidad,317
2022-05-04,Mayo,2022,Ecoatenea,Boleto,1066
2022-05-04,Mayo,2022,Ecoatenea,Prepago,0
2022-05-04,Mayo,2022,Ecoatenea,Gratuidad,277
2022-05-05,Mayo,2022,Ecoatenea,Boleto,858
2022-05-05,Mayo,2022,Ecoatenea,Prepago,0
2022-05-05,Mayo,2022,Ecoatenea,Gratuidad,223
2022-05-06,Mayo,2022,Ecoatenea,Boleto,758
2022-05-06,Mayo,2022,Ecoatenea,Prepago,0
2022-05-06,Mayo,2022,Ecoatenea,Gratuidad,197
2022-05-07,Mayo,2022,Ecoatenea,Boleto,450
2022-05-07,Mayo,2022,Ecoatenea,Prepago,0
2022-05-07,Mayo,2022,Ecoatenea,Gratuidad,117
2022-05-08,Mayo,2022,Ecoatenea,Boleto,319
2022-05-08,Mayo,2022,Ecoatenea,Prepago,0
2022-05-08,Mayo,2022,Ecoatenea,Gratuidad,83
2022-05-09,Mayo,2022,Ecoatenea,Boleto,927
2022-05-09,Mayo,2022,Ecoatenea,Prepago,0
2022-05-09,Mayo,2022,Ecoatenea,Gratuidad,241
2022-05-10,Mayo,2022,Ecoatenea,Boleto,827
2022-05-10,Mayo,2022,Ecoatenea,Prepago,0
2022-05-10,Mayo,2022,Ecoatenea,Gratuidad,215
2022-05-11,Mayo,2022,Ecoatenea,Boleto,855
2022-05-11,Mayo,2022,Ecoatenea,Prepago,0
2022-05-11,Mayo,2022,Ecoatenea,Gratuidad,222
2022-05-12,Mayo,2022,Ecoatenea,Boleto,397
2022-05-12,Mayo,2022,Ecoatenea,Prepago,0
2022-05-12,Mayo,2022,Ecoatenea,Gratuidad,103
2022-05-13,Mayo,2022,Ecoatenea,Boleto,1032
2022-05-13,Mayo,2022,Ecoatenea,Prepago,0
2022-05-13,Mayo,2022,Ecoatenea,Gratuidad,268
2022-05-14,Mayo,2022,Ecoatenea,Boleto,523
2022-05-14,Mayo,2022,Ecoatenea,Prepago,0
2022-05-14,Mayo,2022,Ecoatenea,Gratuidad,136
2022-05-15,Mayo,2022,Ecoatenea,Boleto,448
2022-05-15,Mayo,2022,Ecoatenea,Prepago,0
2022-05-15,Mayo,2022,Ecoatenea,Gratuidad,116
2022-05-16,Mayo,2022,Ecoatenea,Boleto,759
2022-05-16,Mayo,2022,Ecoatenea,Prepago,91
2022-05-16,Mayo,2022,Ecoatenea,Gratuidad,199
2022-05-17,Mayo,2022,Ecoatenea,Boleto,613
2022-05-17,Mayo,2022,Ecoatenea,Prepago,78
2022-05-17,Mayo,2022,Ecoatenea,Gratuidad,159
2022-05-18,Mayo,2022,Ecoatenea,Boleto,804
2022-05-18,Mayo,2022,Ecoatenea,Prepago,90
2022-05-18,Mayo,2022,Ecoatenea,Gratuidad,209
2022-05-19,Mayo,2022,Ecoatenea,Boleto,680
2022-05-19,Mayo,2022,Ecoatenea,Prepago,99
2022-05-19,Mayo,2022,Ecoatenea,Gratuidad,178
2022-05-20,Mayo,2022,Ecoatenea,Boleto,480
2022-05-20,Mayo,2022,Ecoatenea,Prepago,66
2022-05-20,Mayo,2022,Ecoatenea,Gratuidad,126
2022-05-21,Mayo,2022,Ecoatenea,Boleto,715
2022-05-21,Mayo,2022,Ecoatenea,Prepago,79
2022-05-21,Mayo,2022,Ecoatenea,Gratuidad,187
2022-05-22,Mayo,2022,Ecoatenea,Boleto,270
2022-05-22,Mayo,2022,Ecoatenea,Prepago,20
2022-05-22,Mayo,2022,Ecoatenea,Gratuidad,70
2022-05-23,Mayo,2022,Ecoatenea,Boleto,1213
2022-05-23,Mayo,2022,Ecoatenea,Prepago,126
2022-05-23,Mayo,2022,Ecoatenea,Gratuidad,316
2022-05-24,Mayo,2022,Ecoatenea,Boleto,1044
2022-05-24,Mayo,2022,Ecoatenea,Prepago,112
2022-05-24,Mayo,2022,Ecoatenea,Gratuidad,271
2022-05-25,Mayo,2022,Ecoatenea,Boleto,612
2022-05-25,Mayo,2022,Ecoatenea,Prepago,93
2022-05-25,Mayo,2022,Ecoatenea,Gratuidad,161
2022-05-26,Mayo,2022,Ecoatenea,Boleto,666
2022-05-26,Mayo,2022,Ecoatenea,Prepago,83
2022-05-26,Mayo,2022,Ecoatenea,Gratuidad,173
2022-05-27,Mayo,2022,Ecoatenea,Boleto,316
2022-05-27,Mayo,2022,Ecoatenea,Prepago,55
2022-05-27,Mayo,2022,Ecoatenea,Gratuidad,82
2022-05-28,Mayo,2022,Ecoatenea,Boleto,568
2022-05-28,Mayo,2022,Ecoatenea,Prepago,64
2022-05-28,Mayo,2022,Ecoatenea,Gratuidad,147
2022-05-29,Mayo,2022,Ecoatenea,Boleto,386
2022-05-29,Mayo,2022,Ecoatenea,Prepago,49
2022-05-29,Mayo,2022,Ecoatenea,Gratuidad,100
2022-05-30,Mayo,2022,Ecoatenea,Boleto,873
2022-05-30,Mayo,2022,Ecoatenea,Prepago,75
2022-05-30,Mayo,2022,Ecoatenea,Gratuidad,227
2022-05-31,Mayo,2022,Ecoatenea,Boleto,782
2022-05-31,Mayo,2022,Ecoatenea,Prepago,109
2022-05-31,Mayo,2022,Ecoatenea,Gratuidad,205
2022-05-01,Mayo,2022,Ecobús,Boleto,13047
2022-05-01,Mayo,2022,Ecobús,Prepago,627
2022-05-01,Mayo,2022,Ecobús,Gratuidad,3396
2022-05-02,Mayo,2022,Ecobús,Boleto,27723
2022-05-02,Mayo,2022,Ecobús,Prepago,2015
