fecha,anio,mes,linea,afluencia
8/20/2012,2012,Agosto,Linea 4,46185
8/20/2012,2012,Agosto,Linea 2,163284
8/21/2012,2012,Agosto,Linea 1,419180
8/21/2012,2012,Agosto,Linea 7,0
8/21/2012,2012,Agosto,Linea 3,129641
8/21/2012,2012,Agosto,Linea 5,0
8/21/2012,2012,Agosto,Linea 6,0
8/21/2012,2012,Agosto,Linea 4,47962
8/21/2012,2012,Agosto,Linea 2,167790
8/22/2012,2012,Agosto,Linea 1,421804
8/22/2012,2012,Agosto,Linea 6,0
8/22/2012,2012,Agosto,Linea 4,49190
8/22/2012,2012,Agosto,Linea 5,0
8/22/2012,2012,Agosto,Linea 7,0
8/22/2012,2012,Agosto,Linea 3,130344
8/22/2012,2012,Agosto,Linea 2,169384
8/23/2012,2012,Agosto,Linea 4,48332
8/23/2012,2012,Agosto,Linea 6,0
8/23/2012,2012,Agosto,Linea 2,166523
8/23/2012,2012,Agosto,Linea 7,0
8/23/2012,2012,Agosto,Linea 1,420471
8/23/2012,2012,Agosto,Linea 3,126742
8/23/2012,2012,Agosto,Linea 5,0
8/24/2012,2012,Agosto,Linea 7,0
8/24/2012,2012,Agosto,Linea 6,0
8/24/2012,2012,Agosto,Linea 2,171302
8/24/2012,2012,Agosto,Linea 1,436885
8/24/2012,2012,Agosto,Linea 3,134226
8/24/2012,2012,Agosto,Linea 4,52117
8/24/2012,2012,Agosto,Linea 5,0
8/25/2012,2012,Agosto,Linea 1,243671
8/25/2012,2012,Agosto,Linea 7,0
8/25/2012,2012,Agosto,Linea 4,52015
8/25/2012,2012,Agosto,Linea 3,89290
8/25/2012,2012,Agosto,Linea 6,0
8/25/2012,2012,Agosto,Linea 2,100394
8/25/2012,2012,Agosto,Linea 5,0
8/26/2012,2012,Agosto,Linea 7,0
8/26/2012,2012,Agosto,Linea 1,134379
8/26/2012,2012,Agosto,Linea 6,0
8/26/2012,2012,Agosto,Linea 3,56550
8/26/2012,2012,Agosto,Linea 5,0
8/26/2012,2012,Agosto,Linea 4,20932
8/26/2012,2012,Agosto,Linea 2,56821
8/27/2012,2012,Agosto,Linea 1,410009
8/27/2012,2012,Agosto,Linea 4,46423
8/27/2012,2012,Agosto,Linea 6,0
8/27/2012,2012,Agosto,Linea 5,0
8/27/2012,2012,Agosto,Linea 7,0
8/27/2012,2012,Agosto,Linea 3,127127
8/27/2012,2012,Agosto,Linea 2,165000
8/28/2012,2012,Agosto,Linea 3,130236
8/28/2012,2012,Agosto,Linea 1,417563
8/28/2012,2012,Agosto,Linea 6,0
8/28/2012,2012,Agosto,Linea 5,0
8/28/2012,2012,Agosto,Linea 7,0
8/28/2012,2012,Agosto,Linea 4,48410
8/28/2012,2012,Agosto,Linea 2,168038
8/29/2012,2012,Agosto,Linea 7,0
8/29/2012,2012,Agosto,Linea 3,130333
8/29/2012,2012,Agosto,Linea 5,0
8/29/2012,2012,Agosto,Linea 1,424408
8/29/2012,2012,Agosto,Linea 2,168031
8/29/2012,2012,Agosto,Linea 6,0
8/29/2012,2012,Agosto,Linea 4,50279
8/30/2012,2012,Agosto,Linea 7,0
8/30/2012,2012,Agosto,Linea 2,167838
8/30/2012,2012,Agosto,Linea 6,0
8/30/2012,2012,Agosto,Linea 3,130776
8/30/2012,2012,Agosto,Linea 4,50906
8/30/2012,2012,Agosto,Linea 5,0
8/30/2012,2012,Agosto,Linea 1,426854
8/31/2012,2012,Agosto,Linea 7,0
8/31/2012,2012,Agosto,Linea 6,0
8/31/2012,2012,Agosto,Linea 5,0
8/31/2012,2012,Agosto,Linea 2,173607
8/31/2012,2012,Agosto,Linea 1,421875
8/31/2012,2012,Agosto,Linea 3,136644
8/31/2012,2012,Agosto,Linea 4,56839
9/1/2012,2012,Septiembre,Linea 3,94187
9/1/2012,2012,Septiembre,Linea 5,0
9/1/2012,2012,Septiembre,Linea 2,102573
9/1/2012,2012,Septiembre,Linea 7,0
9/1/2012,2012,Septiembre,Linea 1,272727
9/1/2012,2012,Septiembre,Linea 6,0
9/1/2012,2012,Septiembre,Linea 4,48052
9/2/2012,2012,Septiembre,Linea 7,0
9/2/2012,2012,Septiembre,Linea 6,0
9/2/2012,2012,Septiembre,Linea 4,18563
9/2/2012,2012,Septiembre,Linea 5,0
9/2/2012,2012,Septiembre,Linea 1,113695
9/2/2012,2012,Septiembre,Linea 3,56965
9/2/2012,2012,Septiembre,Linea 2,57420
9/3/2012,2012,Septiembre,Linea 3,132236
9/3/2012,2012,Septiembre,Linea 4,52835
9/3/2012,2012,Septiembre,Linea 6,0
9/3/2012,2012,Septiembre,Linea 5,0
9/3/2012,2012,Septiembre,Linea 7,0
9/3/2012,2012,Septiembre,Linea 1,417221
9/3/2012,2012,Septiembre,Linea 2,168238
9/4/2012,2012,Septiembre,Linea 3,133218
9/4/2012,2012,Septiembre,Linea 1,417737
9/4/2012,2012,Septiembre,Linea 5,0
9/4/2012,2012,Septiembre,Linea 4,49612
9/4/2012,2012,Septiembre,Linea 6,0
9/4/2012,2012,Septiembre,Linea 7,0
9/4/2012,2012,Septiembre,Linea 2,171647
9/5/2012,2012,Septiembre,Linea 6,0
9/5/2012,2012,Septiembre,Linea 1,427116
9/5/2012,2012,Septiembre,Linea 5,0
9/5/2012,2012,Septiembre,Linea 7,0
9/5/2012,2012,Septiembre,Linea 3,135112
9/5/2012,2012,Septiembre,Linea 4,47697
9/5/2012,2012,Septiembre,Linea 2,169171
9/6/2012,2012,Septiembre,Linea 7,0
9/6/2012,2012,Septiembre,Linea 3,130363
9/6/2012,2012,Septiembre,Linea 4,49490
9/6/2012,2012,Septiembre,Linea 2,163906
9/6/2012,2012,Septiembre,Linea 1,425985
9/6/2012,2012,Septiembre,Linea 5,0
9/6/2012,2012,Septiembre,Linea 6,0
9/7/2012,2012,Septiembre,Linea 7,0
9/7/2012,2012,Septiembre,Linea 1,448824
9/7/2012,2012,Septiembre,Linea 6,0
9/7/2012,2012,Septiembre,Linea 4,53586
9/7/2012,2012,Septiembre,Linea 3,138373
9/7/2012,2012,Septiembre,Linea 2,166629
9/7/2012,2012,Septiembre,Linea 5,0
9/8/2012,2012,Septiembre,Linea 7,0
9/8/2012,2012,Septiembre,Linea 3,93186
9/8/2012,2012,Septiembre,Linea 6,0
9/8/2012,2012,Septiembre,Linea 2,102193
9/8/2012,2012,Septiembre,Linea 4,45517
9/8/2012,2012,Septiembre,Linea 5,0
9/8/2012,2012,Septiembre,Linea 1,241728
9/9/2012,2012,Septiembre,Linea 7,0
9/9/2012,2012,Septiembre,Linea 1,133134
9/9/2012,2012,Septiembre,Linea 2,58872
9/9/2012,2012,Septiembre,Linea 3,57861
9/9/2012,2012,Septiembre,Linea 4,20237
9/9/2012,2012,Septiembre,Linea 6,0
9/9/2012,2012,Septiembre,Linea 5,0
9/10/2012,2012,Septiembre,Linea 7,0
9/10/2012,2012,Septiembre,Linea 5,0
9/10/2012,2012,Septiembre,Linea 6,0
9/10/2012,2012,Septiembre,Linea 1,412112
9/10/2012,2012,Septiembre,Linea 3,127409
9/10/2012,2012,Septiembre,Linea 4,48520
9/10/2012,2012,Septiembre,Linea 2,164355
9/11/2012,2012,Septiembre,Linea 7,0
9/11/2012,2012,Septiembre,Linea 3,131604
9/11/2012,2012,Septiembre,Linea 5,0
9/11/2012,2012,Septiembre,Linea 2,167793
9/11/2012,2012,Septiembre,Linea 1,423935
9/11/2012,2012,Septiembre,Linea 6,0
9/11/2012,2012,Septiembre,Linea 4,52091
9/12/2012,2012,Septiembre,Linea 5,0
9/12/2012,2012,Septiembre,Linea 6,0
9/12/2012,2012,Septiembre,Linea 1,422065
9/12/2012,2012,Septiembre,Linea 7,0
9/12/2012,2012,Septiembre,Linea 3,129017
9/12/2012,2012,Septiembre,Linea 4,51534
9/12/2012,2012,Septiembre,Linea 2,166738
9/13/2012,2012,Septiembre,Linea 2,169500
9/13/2012,2012,Septiembre,Linea 4,54634
9/13/2012,2012,Septiembre,Linea 6,0
9/13/2012,2012,Septiembre,Linea 7,0
9/13/2012,2012,Septiembre,Linea 1,429988
9/13/2012,2012,Septiembre,Linea 3,133874
9/13/2012,2012,Septiembre,Linea 5,0
9/14/2012,2012,Septiembre,Linea 3,138244
9/14/2012,2012,Septiembre,Linea 4,56230
9/14/2012,2012,Septiembre,Linea 6,0
9/14/2012,2012,Septiembre,Linea 7,0
9/14/2012,2012,Septiembre,Linea 1,440553
9/14/2012,2012,Septiembre,Linea 5,0
9/14/2012,2012,Septiembre,Linea 2,169230
9/15/2012,2012,Septiembre,Linea 7,0
9/15/2012,2012,Septiembre,Linea 5,0
9/15/2012,2012,Septiembre,Linea 6,0
9/15/2012,2012,Septiembre,Linea 1,190198
9/15/2012,2012,Septiembre,Linea 3,76526
9/15/2012,2012,Septiembre,Linea 4,38828
9/15/2012,2012,Septiembre,Linea 2,83135
9/16/2012,2012,Septiembre,Linea 6,0
9/16/2012,2012,Septiembre,Linea 2,49685
9/16/2012,2012,Septiembre,Linea 1,112437
9/16/2012,2012,Septiembre,Linea 3,44575
9/16/2012,2012,Septiembre,Linea 5,0
9/16/2012,2012,Septiembre,Linea 7,0
9/16/2012,2012,Septiembre,Linea 4,12764
9/17/2012,2012,Septiembre,Linea 7,0
9/17/2012,2012,Septiembre,Linea 6,0
9/17/2012,2012,Septiembre,Linea 5,0
9/17/2012,2012,Septiembre,Linea 1,362855
9/17/2012,2012,Septiembre,Linea 3,114213
9/17/2012,2012,Septiembre,Linea 4,47716
9/17/2012,2012,Septiembre,Linea 2,131183
9/18/2012,2012,Septiembre,Linea 4,50348
9/18/2012,2012,Septiembre,Linea 5,0
9/18/2012,2012,Septiembre,Linea 2,168361
9/18/2012,2012,Septiembre,Linea 6,0
9/18/2012,2012,Septiembre,Linea 7,0
9/18/2012,2012,Septiembre,Linea 1,422355
9/18/2012,2012,Septiembre,Linea 3,132731
9/19/2012,2012,Septiembre,Linea 3,131983
9/19/2012,2012,Septiembre,Linea 6,0
9/19/2012,2012,Septiembre,Linea 1,433576
9/19/2012,2012,Septiembre,Linea 7,0
9/19/2012,2012,Septiembre,Linea 4,51692
9/19/2012,2012,Septiembre,Linea 2,170232
9/19/2012,2012,Septiembre,Linea 5,0
9/20/2012,2012,Septiembre,Linea 7,0
9/20/2012,2012,Septiembre,Linea 3,134017
9/20/2012,2012,Septiembre,Linea 1,440742
9/20/2012,2012,Septiembre,Linea 2,169421
9/20/2012,2012,Septiembre,Linea 6,0
9/20/2012,2012,Septiembre,Linea 4,52350
9/20/2012,2012,Septiembre,Linea 5,0
9/21/2012,2012,Septiembre,Linea 7,0
9/21/2012,2012,Septiembre,Linea 4,54106
9/21/2012,2012,Septiembre,Linea 1,446941
9/21/2012,2012,Septiembre,Linea 2,176771
9/21/2012,2012,Septiembre,Linea 6,0
9/21/2012,2012,Septiembre,Linea 3,138589
9/21/2012,2012,Septiembre,Linea 5,0
9/22/2012,2012,Septiembre,Linea 3,93308
9/22/2012,2012,Septiembre,Linea 6,0
9/22/2012,2012,Septiembre,Linea 1,276291
9/22/2012,2012,Septiembre,Linea 7,0
9/22/2012,2012,Septiembre,Linea 5,0
9/22/2012,2012,Septiembre,Linea 4,49569
9/22/2012,2012,Septiembre,Linea 2,104943
9/23/2012,2012,Septiembre,Linea 3,57741
9/23/2012,2012,Septiembre,Linea 6,0
9/23/2012,2012,Septiembre,Linea 1,129298
9/23/2012,2012,Septiembre,Linea 2,56918
9/23/2012,2012,Septiembre,Linea 5,0
9/23/2012,2012,Septiembre,Linea 4,19542
9/23/2012,2012,Septiembre,Linea 7,0
9/24/2012,2012,Septiembre,Linea 2,164741
9/24/2012,2012,Septiembre,Linea 1,407429
9/24/2012,2012,Septiembre,Linea 6,0
9/24/2012,2012,Septiembre,Linea 3,127903
9/24/2012,2012,Septiembre,Linea 5,0
9/24/2012,2012,Septiembre,Linea 7,0
9/24/2012,2012,Septiembre,Linea 4,37925
9/25/2012,2012,Septiembre,Linea 7,0
9/25/2012,2012,Septiembre,Linea 3,131046
9/25/2012,2012,Septiembre,Linea 4,39218
9/25/2012,2012,Septiembre,Linea 1,422855
9/25/2012,2012,Septiembre,Linea 2,168594
9/25/2012,2012,Septiembre,Linea 5,0
9/25/2012,2012,Septiembre,Linea 6,0
9/26/2012,2012,Septiembre,Linea 4,41857
9/26/2012,2012,Septiembre,Linea 6,0
9/26/2012,2012,Septiembre,Linea 2,166753
9/26/2012,2012,Septiembre,Linea 5,0
9/26/2012,2012,Septiembre,Linea 7,0
9/26/2012,2012,Septiembre,Linea 1,426239
9/26/2012,2012,Septiembre,Linea 3,128553
9/27/2012,2012,Septiembre,Linea 7,0
9/27/2012,2012,Septiembre,Linea 5,0
9/27/2012,2012,Septiembre,Linea 6,0
9/27/2012,2012,Septiembre,Linea 2,168578
9/27/2012,2012,Septiembre,Linea 1,430966
9/27/2012,2012,Septiembre,Linea 4,39475
9/27/2012,2012,Septiembre,Linea 3,132899
9/28/2012,2012,Septiembre,Linea 3,141925
9/28/2012,2012,Septiembre,Linea 4,42782
9/28/2012,2012,Septiembre,Linea 7,0
9/28/2012,2012,Septiembre,Linea 1,455864
9/28/2012,2012,Septiembre,Linea 6,0
9/28/2012,2012,Septiembre,Linea 5,0
9/28/2012,2012,Septiembre,Linea 2,172558
9/29/2012,2012,Septiembre,Linea 7,0
9/29/2012,2012,Septiembre,Linea 1,255353
9/29/2012,2012,Septiembre,Linea 5,0
9/29/2012,2012,Septiembre,Linea 4,43149
9/29/2012,2012,Septiembre,Linea 6,0
9/29/2012,2012,Septiembre,Linea 3,95550
9/29/2012,2012,Septiembre,Linea 2,104557
9/30/2012,2012,Septiembre,Linea 4,16843
9/30/2012,2012,Septiembre,Linea 6,0
9/30/2012,2012,Septiembre,Linea 2,60321
9/30/2012,2012,Septiembre,Linea 7,0
9/30/2012,2012,Septiembre,Linea 5,0
9/30/2012,2012,Septiembre,Linea 3,60276
9/30/2012,2012,Septiembre,Linea 1,134400
10/1/2012,2012,Octubre,Linea 3,131814
10/1/2012,2012,Octubre,Linea 4,48377
10/1/2012,2012,Octubre,Linea 6,0
10/1/2012,2012,Octubre,Linea 2,165585
10/1/2012,2012,Octubre,Linea 7,0
10/1/2012,2012,Octubre,Linea 1,420496
10/1/2012,2012,Octubre,Linea 5,0
10/2/2012,2012,Octubre,Linea 5,0
10/2/2012,2012,Octubre,Linea 7,0
10/2/2012,2012,Octubre,Linea 1,431215
10/2/2012,2012,Octubre,Linea 6,0
10/2/2012,2012,Octubre,Linea 3,132212
10/2/2012,2012,Octubre,Linea 4,40765
10/2/2012,2012,Octubre,Linea 2,166402
10/3/2012,2012,Octubre,Linea 3,135240
10/3/2012,2012,Octubre,Linea 1,441909
10/3/2012,2012,Octubre,Linea 5,0
10/3/2012,2012,Octubre,Linea 2,171018
10/3/2012,2012,Octubre,Linea 6,0
10/3/2012,2012,Octubre,Linea 7,0
10/3/2012,2012,Octubre,Linea 4,54117
10/4/2012,2012,Octubre,Linea 6,0
10/4/2012,2012,Octubre,Linea 7,0
10/4/2012,2012,Octubre,Linea 3,133008
10/4/2012,2012,Octubre,Linea 5,0
10/4/2012,2012,Octubre,Linea 4,49430
10/4/2012,2012,Octubre,Linea 2,169131
10/4/2012,2012,Octubre,Linea 1,437540
10/5/2012,2012,Octubre,Linea 4,54963
10/5/2012,2012,Octubre,Linea 2,173818
10/5/2012,2012,Octubre,Linea 5,0
10/5/2012,2012,Octubre,Linea 6,0
10/5/2012,2012,Octubre,Linea 7,0
10/5/2012,2012,Octubre,Linea 3,140996
10/5/2012,2012,Octubre,Linea 1,452304
10/6/2012,2012,Octubre,Linea 5,0
10/6/2012,2012,Octubre,Linea 2,108164
10/6/2012,2012,Octubre,Linea 7,0
10/6/2012,2012,Octubre,Linea 6,0
10/6/2012,2012,Octubre,Linea 3,94484
10/6/2012,2012,Octubre,Linea 4,50335
10/6/2012,2012,Octubre,Linea 1,265992
10/7/2012,2012,Octubre,Linea 3,57580
10/7/2012,2012,Octubre,Linea 4,16887
10/7/2012,2012,Octubre,Linea 5,0
10/7/2012,2012,Octubre,Linea 2,59873
10/7/2012,2012,Octubre,Linea 7,0
10/7/2012,2012,Octubre,Linea 6,0
10/7/2012,2012,Octubre,Linea 1,148902
10/8/2012,2012,Octubre,Linea 7,0
10/8/2012,2012,Octubre,Linea 4,42493
10/8/2012,2012,Octubre,Linea 5,0
10/8/2012,2012,Octubre,Linea 2,163526
10/8/2012,2012,Octubre,Linea 3,130284
10/8/2012,2012,Octubre,Linea 6,0
10/8/2012,2012,Octubre,Linea 1,407860
10/9/2012,2012,Octubre,Linea 7,0
10/9/2012,2012,Octubre,Linea 1,428128
10/9/2012,2012,Octubre,Linea 4,45290
10/9/2012,2012,Octubre,Linea 5,0
10/9/2012,2012,Octubre,Linea 6,0
10/9/2012,2012,Octubre,Linea 3,131231
10/9/2012,2012,Octubre,Linea 2,168353
10/10/2012,2012,Octubre,Linea 7,0
10/10/2012,2012,Octubre,Linea 6,0
10/10/2012,2012,Octubre,Linea 2,166258
10/10/2012,2012,Octubre,Linea 4,45340
10/10/2012,2012,Octubre,Linea 5,0
10/10/2012,2012,Octubre,Linea 3,131310
10/10/2012,2012,Octubre,Linea 1,435469
10/11/2012,2012,Octubre,Linea 6,0
10/11/2012,2012,Octubre,Linea 2,167967
10/11/2012,2012,Octubre,Linea 1,443872
10/11/2012,2012,Octubre,Linea 5,0
10/11/2012,2012,Octubre,Linea 4,46179
10/11/2012,2012,Octubre,Linea 7,0
10/11/2012,2012,Octubre,Linea 3,133742
10/12/2012,2012,Octubre,Linea 7,0
10/12/2012,2012,Octubre,Linea 4,48624
10/12/2012,2012,Octubre,Linea 5,0
10/12/2012,2012,Octubre,Linea 3,139595
10/12/2012,2012,Octubre,Linea 6,0
10/12/2012,2012,Octubre,Linea 2,168751
10/12/2012,2012,Octubre,Linea 1,444827
10/13/2012,2012,Octubre,Linea 7,0
10/13/2012,2012,Octubre,Linea 3,94866
10/13/2012,2012,Octubre,Linea 4,51680
10/13/2012,2012,Octubre,Linea 6,0
10/13/2012,2012,Octubre,Linea 1,260059
10/13/2012,2012,Octubre,Linea 2,106247
10/13/2012,2012,Octubre,Linea 5,0
10/14/2012,2012,Octubre,Linea 7,0
10/14/2012,2012,Octubre,Linea 6,0
10/14/2012,2012,Octubre,Linea 4,19677
10/14/2012,2012,Octubre,Linea 3,58926
10/14/2012,2012,Octubre,Linea 1,140502
10/14/2012,2012,Octubre,Linea 2,60413
10/14/2012,2012,Octubre,Linea 5,0
10/15/2012,2012,Octubre,Linea 7,0
10/15/2012,2012,Octubre,Linea 3,132697
10/15/2012,2012,Octubre,Linea 6,0
10/15/2012,2012,Octubre,Linea 1,422312
10/15/2012,2012,Octubre,Linea 2,167647
10/15/2012,2012,Octubre,Linea 5,0
10/15/2012,2012,Octubre,Linea 4,48996
10/16/2012,2012,Octubre,Linea 1,433690
10/16/2012,2012,Octubre,Linea 5,0
10/16/2012,2012,Octubre,Linea 3,135837
10/16/2012,2012,Octubre,Linea 6,0
10/16/2012,2012,Octubre,Linea 7,0
10/16/2012,2012,Octubre,Linea 4,45730
10/16/2012,2012,Octubre,Linea 2,169470
10/17/2012,2012,Octubre,Linea 7,0
10/17/2012,2012,Octubre,Linea 3,134631
10/17/2012,2012,Octubre,Linea 1,425866
10/17/2012,2012,Octubre,Linea 5,0
10/17/2012,2012,Octubre,Linea 6,0
10/17/2012,2012,Octubre,Linea 4,50027
10/17/2012,2012,Octubre,Linea 2,168919
10/18/2012,2012,Octubre,Linea 6,0
10/18/2012,2012,Octubre,Linea 4,49797
10/18/2012,2012,Octubre,Linea 5,0
10/18/2012,2012,Octubre,Linea 7,0
10/18/2012,2012,Octubre,Linea 3,134863
10/18/2012,2012,Octubre,Linea 1,433644
10/18/2012,2012,Octubre,Linea 2,168543
10/19/2012,2012,Octubre,Linea 5,0
10/19/2012,2012,Octubre,Linea 2,171093
10/19/2012,2012,Octubre,Linea 7,0
10/19/2012,2012,Octubre,Linea 6,0
10/19/2012,2012,Octubre,Linea 3,139884
10/19/2012,2012,Octubre,Linea 4,56673
10/19/2012,2012,Octubre,Linea 1,434448
10/20/2012,2012,Octubre,Linea 7,0
10/20/2012,2012,Octubre,Linea 3,97533
10/20/2012,2012,Octubre,Linea 5,0
10/20/2012,2012,Octubre,Linea 2,106059
10/20/2012,2012,Octubre,Linea 6,0
10/20/2012,2012,Octubre,Linea 4,48904
10/20/2012,2012,Octubre,Linea 1,257747
10/21/2012,2012,Octubre,Linea 7,0
10/21/2012,2012,Octubre,Linea 6,0
10/21/2012,2012,Octubre,Linea 3,60904
10/21/2012,2012,Octubre,Linea 4,20995
10/21/2012,2012,Octubre,Linea 5,0
10/21/2012,2012,Octubre,Linea 2,60129
10/21/2012,2012,Octubre,Linea 1,140656
10/22/2012,2012,Octubre,Linea 6,0
10/22/2012,2012,Octubre,Linea 1,413132
10/22/2012,2012,Octubre,Linea 5,0
10/22/2012,2012,Octubre,Linea 3,128850
10/22/2012,2012,Octubre,Linea 4,46763
10/22/2012,2012,Octubre,Linea 7,0
10/22/2012,2012,Octubre,Linea 2,164806
10/23/2012,2012,Octubre,Linea 7,0
10/23/2012,2012,Octubre,Linea 6,0
10/23/2012,2012,Octubre,Linea 1,433081
10/23/2012,2012,Octubre,Linea 3,137715
10/23/2012,2012,Octubre,Linea 4,45665
10/23/2012,2012,Octubre,Linea 2,167720
10/23/2012,2012,Octubre,Linea 5,0
10/24/2012,2012,Octubre,Linea 1,428555
10/24/2012,2012,Octubre,Linea 7,0
10/24/2012,2012,Octubre,Linea 3,131916
10/24/2012,2012,Octubre,Linea 4,45069
10/24/2012,2012,Octubre,Linea 5,0
10/24/2012,2012,Octubre,Linea 6,0
10/24/2012,2012,Octubre,Linea 2,167610
10/25/2012,2012,Octubre,Linea 1,440661
10/25/2012,2012,Octubre,Linea 7,0
10/25/2012,2012,Octubre,Linea 4,45507
10/25/2012,2012,Octubre,Linea 5,0
10/25/2012,2012,Octubre,Linea 6,0
10/25/2012,2012,Octubre,Linea 3,132955
10/25/2012,2012,Octubre,Linea 2,167716
10/26/2012,2012,Octubre,Linea 3,139752
10/26/2012,2012,Octubre,Linea 4,45068
10/26/2012,2012,Octubre,Linea 7,0
10/26/2012,2012,Octubre,Linea 1,450220
10/26/2012,2012,Octubre,Linea 5,0
10/26/2012,2012,Octubre,Linea 6,0
10/26/2012,2012,Octubre,Linea 2,170298
10/27/2012,2012,Octubre,Linea 6,0
10/27/2012,2012,Octubre,Linea 7,0
10/27/2012,2012,Octubre,Linea 5,0
10/27/2012,2012,Octubre,Linea 4,41555
10/27/2012,2012,Octubre,Linea 1,262688
10/27/2012,2012,Octubre,Linea 3,94783
10/27/2012,2012,Octubre,Linea 2,105946
10/28/2012,2012,Octubre,Linea 7,0
10/28/2012,2012,Octubre,Linea 3,60789
10/28/2012,2012,Octubre,Linea 1,155525
10/28/2012,2012,Octubre,Linea 5,0
10/28/2012,2012,Octubre,Linea 6,0
10/28/2012,2012,Octubre,Linea 4,16365
10/28/2012,2012,Octubre,Linea 2,62172
10/29/2012,2012,Octubre,Linea 7,0
10/29/2012,2012,Octubre,Linea 6,0
10/29/2012,2012,Octubre,Linea 2,165380
10/29/2012,2012,Octubre,Linea 3,129139
10/29/2012,2012,Octubre,Linea 4,50257
10/29/2012,2012,Octubre,Linea 5,0
10/29/2012,2012,Octubre,Linea 1,415741
10/30/2012,2012,Octubre,Linea 5,0
10/30/2012,2012,Octubre,Linea 2,168766
10/30/2012,2012,Octubre,Linea 6,0
10/30/2012,2012,Octubre,Linea 7,0
10/30/2012,2012,Octubre,Linea 1,433729
10/30/2012,2012,Octubre,Linea 3,134270
10/30/2012,2012,Octubre,Linea 4,41217
10/31/2012,2012,Octubre,Linea 3,135848
10/31/2012,2012,Octubre,Linea 6,0
10/31/2012,2012,Octubre,Linea 1,441188
10/31/2012,2012,Octubre,Linea 5,0
10/31/2012,2012,Octubre,Linea 7,0
10/31/2012,2012,Octubre,Linea 4,44022
10/31/2012,2012,Octubre,Linea 2,168201
11/1/2012,2012,Noviembre,Linea 7,0
11/1/2012,2012,Noviembre,Linea 1,396881
11/1/2012,2012,Noviembre,Linea 3,128481
11/1/2012,2012,Noviembre,Linea 5,0
11/1/2012,2012,Noviembre,Linea 6,0
11/1/2012,2012,Noviembre,Linea 4,51003
11/1/2012,2012,Noviembre,Linea 2,141493
11/2/2012,2012,Noviembre,Linea 3,79839
11/2/2012,2012,Noviembre,Linea 6,0
11/2/2012,2012,Noviembre,Linea 7,0
11/2/2012,2012,Noviembre,Linea 4,31271
11/2/2012,2012,Noviembre,Linea 1,201213
11/2/2012,2012,Noviembre,Linea 2,79510
11/2/2012,2012,Noviembre,Linea 5,0
11/3/2012,2012,Noviembre,Linea 1,200703
11/3/2012,2012,Noviembre,Linea 7,0
11/3/2012,2012,Noviembre,Linea 3,77525
11/3/2012,2012,Noviembre,Linea 4,45498
11/3/2012,2012,Noviembre,Linea 6,0
11/3/2012,2012,Noviembre,Linea 2,77560
11/3/2012,2012,Noviembre,Linea 5,0
11/4/2012,2012,Noviembre,Linea 2,53980
11/4/2012,2012,Noviembre,Linea 7,0
11/4/2012,2012,Noviembre,Linea 1,125572
11/4/2012,2012,Noviembre,Linea 5,0
11/4/2012,2012,Noviembre,Linea 6,0
11/4/2012,2012,Noviembre,Linea 3,52506
11/4/2012,2012,Noviembre,Linea 4,17818
11/5/2012,2012,Noviembre,Linea 1,415118
11/5/2012,2012,Noviembre,Linea 7,0
11/5/2012,2012,Noviembre,Linea 3,129014
11/5/2012,2012,Noviembre,Linea 5,0
11/5/2012,2012,Noviembre,Linea 2,161518
11/5/2012,2012,Noviembre,Linea 4,44609
11/5/2012,2012,Noviembre,Linea 6,0
11/6/2012,2012,Noviembre,Linea 7,0
11/6/2012,2012,Noviembre,Linea 3,132419
11/6/2012,2012,Noviembre,Linea 2,166166
11/6/2012,2012,Noviembre,Linea 6,0
11/6/2012,2012,Noviembre,Linea 4,48182
11/6/2012,2012,Noviembre,Linea 5,0
11/6/2012,2012,Noviembre,Linea 1,428346
11/7/2012,2012,Noviembre,Linea 7,0
11/7/2012,2012,Noviembre,Linea 3,132978
11/7/2012,2012,Noviembre,Linea 5,0
11/7/2012,2012,Noviembre,Linea 2,166717
11/7/2012,2012,Noviembre,Linea 1,432385
11/7/2012,2012,Noviembre,Linea 6,0
11/7/2012,2012,Noviembre,Linea 4,47310
11/8/2012,2012,Noviembre,Linea 1,437291
11/8/2012,2012,Noviembre,Linea 4,49137
11/8/2012,2012,Noviembre,Linea 7,0
11/8/2012,2012,Noviembre,Linea 6,0
11/8/2012,2012,Noviembre,Linea 5,0
11/8/2012,2012,Noviembre,Linea 3,132768
11/8/2012,2012,Noviembre,Linea 2,166849
11/9/2012,2012,Noviembre,Linea 4,56679
11/9/2012,2012,Noviembre,Linea 5,0
11/9/2012,2012,Noviembre,Linea 1,465431
11/9/2012,2012,Noviembre,Linea 6,0
11/9/2012,2012,Noviembre,Linea 3,139421
11/9/2012,2012,Noviembre,Linea 7,0
11/9/2012,2012,Noviembre,Linea 2,173248
11/10/2012,2012,Noviembre,Linea 2,106782
11/10/2012,2012,Noviembre,Linea 7,0
11/10/2012,2012,Noviembre,Linea 3,96920
11/10/2012,2012,Noviembre,Linea 5,0
11/10/2012,2012,Noviembre,Linea 6,0
11/10/2012,2012,Noviembre,Linea 1,269772
11/10/2012,2012,Noviembre,Linea 4,51681
11/11/2012,2012,Noviembre,Linea 3,59506
11/11/2012,2012,Noviembre,Linea 7,0
11/11/2012,2012,Noviembre,Linea 5,0
11/11/2012,2012,Noviembre,Linea 6,0
11/11/2012,2012,Noviembre,Linea 1,147239
